,text,label
2131,hàng hãng yên_tâm bé xài lợi mua gói kì hài_lòng,"[0, 1, 1, 0, 0, 0, 0]"
2132,tã mỏng form ôm mông bé mặc gọn hoa_văn dễ_thương thấm hút tốt bé trai 14 suốt 5h không thay ( bé không ị ) gia_đình bobby moony goo n 7 / 10 tối_đa !,"[0, 0, 0, 1, 0, 0, 0]"
2133,hài_lòng loại tã bobby pamper gói giao hàng tiki ok kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2134,hộp đẹp dễ_thương chất_lượng sản_phẩm kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2135,san pham chat luong dong goi chac chan giao hang rat nhanh se_ung ho lau kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2136,tã mỏng kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2137,bobby tiền chất_lượng ổn mua khuyến_mãi 400k không rẻ đọt khuyến_mại trc rẻ mua đại_lý siêu kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
2138,cực_kì hài_lòng bỉm đệm mây co_giãn 4 chiều bế bé đi không hề hằn đỏ lớp đệm mây êm kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2139,sản_phẩm đóng_gói không chắc_chắn bịch quán ni lông bịch không quấn giao shipper giao hàng không kiểm_tra 1 bịch hông bao_bì rách,"[1, 0, 0, 0, 1, 0, 0]"
2140,gói tả kích_thước m thẻ cào size xxl không ? giải_thích giúp hai loại ah ! thẻ cào !,"[0, 0, 0, 0, 1, 0, 0]"
2141,gửi hàng nhanh xong hộp móp méo,"[1, 0, 0, 0, 0, 0, 0]"
2142,tã thấm hút kém 1 hãng tã giá rẻ như oke,"[0, 1, 0, 1, 0, 0, 0]"
2143,lừa_đảo đặt_hàng hiển_thị quà tặng kèm hàng không quà tặng gọi điện khiếu_nại bảo chụp màn_hình hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
2144,toi rat hai long ve_chat luong va shop giao kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2145,không tã nhanh thay tã không hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2146,mua 2 gói giá rẻ tạp_hóa lớn khuyến_mãi xe gỗ bé đặt_hàng ổn !,"[0, 1, 0, 0, 1, 0, 0]"
2147,giao hàng nhanh mua sale giá rẻ hàng thùng carton hơi móp kì hài_lòng,"[1, 1, 0, 0, 0, 1, 0]"
2148,mua goon tiki hài_lòng thanks kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2149,tiki giao hàng nhanh đóng_gói cẩn_thận sữa hơi bé hồi bé uống sữa meji nhật,"[1, 0, 0, 1, 0, 0, 0]"
2150,rẻ xịn êm mua nhanh kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
2151,sản_phẩm ok mỗi_tội đắt qu - giá mềm chút đổi bỉm phẩm tốt,"[0, 1, 0, 1, 0, 0, 0]"
2152,giao hàng nhanh giá kì hài_lòng,"[1, 1, 0, 0, 0, 0, 0]"
2153,giao hàng nhanh đóng_gói kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2154,tiki giao hàng quà tặng chụp hình thùng hàng shipper chụp đơn hàng m m gửi nhân_viên bảo giải_quyết vòng 48h 48h vòng luẩn_quẩn chờ bộ_phận kiểm_tra m tiki làm_việc chậm_chạp không chuyên quà tặng giải_quyết không hài_lòng,"[1, 0, 0, 0, 1, 0, 0]"
2155,tuyệt_vời kì hài_lòng,"[0, 0, 0, 0, 0, 0, 0]"
2156,giao hàng chậm dự_kiến hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2157,bé nổi mụn đỏ hic giá rẻ bé da nhạy dị_ứng,"[0, 1, 0, 0, 0, 1, 0]"
2158,ok mua nhieu giá ok lai kì hài_lòng,"[0, 1, 0, 0, 1, 0, 0]"
2159,"bé m 9,6 kg kích_thước l kì hài_lòng","[0, 0, 0, 1, 0, 0, 0]"
2160,đồ không tâm v đồ han thi s ma xai hạn 25 2 2019 sợ tiki roi shop mua 2 bich tien mo hoi cong suc cua ng kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2161,rẻ chất_lượng ổn loại tả ban_ngày thông_thường mẹ lưu_ý vòng đùi kích_thước thay_vì kg lựa kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
2162,tặng gấu hát mua combo 3 bịch tặng gấu không hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
2163,giao hàng nhanh tã mỏng nhẹ cảm_giác mỏng tã đợt mùi trà xanh nhẹ ( không tã mùi trừ 1,"[1, 0, 0, 1, 0, 0, 0]"
2164,giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
2165,giao hàng viên giao hàng thân kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2166,bề_ngoài đẹp ủ không ấm dây kéo hơi,"[0, 0, 0, 1, 0, 0, 0]"
2167,giao hàng nhanh tả kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2168,sản_phẩm_chất hàng nhanh nc kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2169,đóng_gói cẩn kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2170,tả ok hàng tồn_kho bao_bì hơi bụi,"[0, 0, 0, 1, 0, 0, 0]"
2171,hang_rat ok va giao hang_nhiệt tinh va rat kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2172,tốt sản_phẩm uy kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2173,combo 2 gói tã quần 1 gói báo giao hàng thành_công cạnh giao hàng ( 10 ) bao_bì đóng_gói cẩn,"[1, 0, 0, 0, 1, 0, 0]"
2174,lô hàng ưu_điểm : hình bỉm ngộ_nghĩnh đa_dạng hứng_thú : thấm hút kém lô hàng tràng,"[0, 0, 0, 1, 0, 0, 0]"
2175,tot hngf hiao ngabh hàng giao nhanh sp kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2176,hàng chuẩn giá tốt quà bát ăn chuẩn,"[0, 1, 1, 0, 1, 0, 0]"
2177,mùi hơi nồng ! chất_liệu chai nhựa không tốt lắm vỏ hàng giao nhàu may sản_phẩm không chú_ý hàng cẩn_thận hơi khó_chịu chai nhựa kém chất_lượng,"[1, 0, 0, 1, 0, 0, 0]"
2178,mua tiki hài_lòng sản kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2179,bé ok típ tục ủng_hộ,"[0, 0, 0, 1, 0, 0, 0]"
2180,săn sale giá rẻ ưng_ý sản_phẩm kì hài_lòng,"[0, 1, 0, 0, 0, 0, 0]"
2181,sản_phẩm tã sản_xuất hàng nhập_khẩu nhật đường báo tiểu tã mỏng nhẹ không mùi thấm hút nhanh không tràn tã không xệ vón cục loại bé đi thoải_mái ủng_hộ kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2182,tả mỏng thấm tốt không tràn bé ngủ kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2183,tả mặc êm thoáng mềm_mại giá khuyến_mãi kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
2184,tã quần thấm hút tốt mặc thoả mái quà tặng khăn ướt hài hài_lòng,"[0, 0, 0, 1, 1, 0, 0]"
2185,san pham tốt đóng_gói kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2186,không hoá_đơn tem rách đóng_gói không cẩn hài_lòng,"[1, 0, 1, 0, 0, 0, 0]"
2187,hài_lòng nhân_viên giao hàng nhiệt_tình vui kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2188,date thùng sữa không bóp_méo giao hàng cẩn kì hài_lòng,"[1, 0, 0, 0, 0, 1, 0]"
2189,hàng đóng gõi kỹ đẹp tả ban_đêm bé tè thay form tả ôm thấm hút thấm hút kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2190,mua 2 bich tặng 1 nous không quà,"[0, 0, 0, 0, 1, 0, 0]"
2191,đóng_gói cẩn_thận giao hàng siêu nhanh chưa chưa chất_lượng hạn siêu kì hài_lòng,"[1, 0, 0, 0, 0, 1, 0]"
2192,tã quần kích_thước m giao nhầm tã dán 4 bịch phát_hiện giá 2 loại mong cưng kiểm_tra hàng giao hàng bù tiền chênh_lệch nhầm tã dán giá rẻ,"[0, 0, 0, 0, 1, 0, 0]"
2193,tả quần đi tả siêu nhẹ êm không mùi tả form hơi to bé 9kg m ok quà tặng ngựa pony balo xinh_xắn kì hài_lòng,"[0, 0, 0, 1, 1, 0, 0]"
2194,bao_bì cũ bẩn bám bụi hài_lòng,"[0, 0, 0, 0, 1, 1, 0]"
2195,cực_kì hài_lòng ủng_hộ shop shipper thân_thiện nhiệt,"[1, 0, 0, 0, 0, 0, 0]"
2196,tiki giao hàng bao_bọc cẩn_thận đề_nghị không ni lông bọc như thải ni lông ô_nhiễm môi_trường tốn_kém mất_công tháo gói giấy giao hàng không bọc : ) cảm_lòng !,"[1, 0, 0, 0, 0, 0, 0]"
2197,bỉm mooney hãng mua 2 bich tặng phao chậu tắm munich chậu tắm hơi trẻ 8 hãng cộng quà,"[0, 0, 1, 0, 1, 0, 0]"
2198,nao khuyến_mại như 350k / 1 hộp mua 5 hộp giá không kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2199,lưu_ý đóng_gói vận_chuyển 1 hộp móp kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2200,tã nhẹ mềm mỏng mịn thấm hút tốt lưng_thun hằn đỏ hẳn thun đùi hằn form to mặc thoải,"[0, 0, 0, 1, 0, 0, 0]"
2201,sản_phẩm ok bé mùi kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2202,chưa hàng thông_báo giao hàng thành không hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
2203,giao hàng nhanh đúng size ko vạch báo,"[1, 0, 0, 1, 1, 0, 0]"
2204,bỉm mềm giá rẻ merries chất_lượng không_thể chê kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
2205,hk hài_lòng sản_phẩm không hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2206,hàng giao hàng cực_kì nhanh thông_báo 5 hôm kì hài_lòng,"[1, 0, 0, 0, 0, 1, 0]"
2207,hài kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2208,giao hàng kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2209,màu_sắc chất_lượng in dịch không lôi_cuốn vần không hài_lòng,"[0, 0, 0, 0, 0, 0, 0]"
2210,sản_phẩm như hình giao hàng đúng thời,"[1, 0, 1, 0, 0, 0, 0]"
2211,tã quần kích_thước m_toàn mẫu_mã cũ cứng form bé bé mặc lằn đúng 1 mua mẫu mặc chán mẫu quần kích_thước m_toàn mẫu_mã cũ,"[0, 0, 0, 1, 0, 0, 0]"
2212,hài_lòng kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2213,đề tặng 6 miếng tã quần không không hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
2214,toàn mua goon tiki gói giao kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2215,hàng đóng_gói sơ hàng không gọi điện,"[1, 0, 0, 0, 0, 0, 0]"
2216,đóng_gói đẹp nhân_viên tận,"[1, 0, 0, 0, 0, 0, 0]"
2217,san pham va choi rat hai long dong goi can than giao hang nhanh chong nhan vien nhiet gia,"[1, 0, 0, 1, 0, 0, 0]"
2218,rat hai tiki san pham rat rot shop phuc vu nhiet kì hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
2219,ko giao hàng tỉnh ? kì hài_lòng,"[0, 0, 0, 0, 0, 0, 0]"
2220,xài ok giá rẻ giao tận kì hài_lòng,"[1, 1, 0, 1, 0, 0, 0]"
2221,tả quần kiểu_dáng đẹp mỏng,"[0, 0, 0, 1, 0, 0, 0]"
2222,sản_phẩm như hình ưng_ý hơi,"[0, 0, 0, 0, 0, 0, 1]"
2223,sản_phẩm hình yêu mềm_mại vạch báo mua kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2224,giao hàng cực nhanh htrc chiều_hôm hàng mặc_dù tận lai_châu đóng_gói hàng ổn tặng bịch 9 kì hài_lòng,"[1, 0, 0, 0, 1, 0, 0]"
2225,bim ok lắm giáo hàng kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2226,^ - ^ ^ _ ^,"[0, 0, 0, 0, 0, 0, 0]"
2227,sản_phẩm tốt đúng chất kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2228,bĩm tốt mua nha tiki đong gói kĩ_càng cám_ơn tiki nhiêu nhân_viên giao hàng nhiệt_tình dể thươnh kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2229,giao hàng nhanh sản_phẩm kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2230,sản_phẩm hãng tiki giao hàng siêu nhanh không mất phụ_phí sản_phẩm apply code có_giá hàng nhanh sản_phẩm tốt,"[1, 1, 1, 0, 0, 0, 0]"
2231,hồi tã pampers không đổi nhãn_hiệu bé khô thoáng đi ngủ suốt đêm không tràn rãnh báo dây keo cuộn xong cực_kỳ tiện_lợi tiki now giao nhanh như một gió lễ tết không nghỉ thấm hút tốt khô thoáng,"[1, 0, 0, 1, 0, 0, 0]"
2232,chất_lượng sản_phẩm ổn giao hàng nhanh shop tư_vấn kì hài_lòng,"[1, 0, 0, 1, 1, 0, 0]"
2233,kém chất_lượng tệ không hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2234,mua tã quần gửi tã dán rỗ ràn tã quần đổi không lớn 12 kí mặc tã dán bất_tiện lắm đổi hàng nhầm tã quần tã dán,"[0, 0, 0, 0, 1, 0, 0]"
2235,giao hàng nhanh mua tặng quà ko mua 3 bịch bập_bênh,"[1, 0, 0, 0, 0, 0, 0]"
2236,đóng_gói cẩn_thận hàng,"[1, 0, 0, 1, 0, 0, 0]"
2237,bé mặc êm_ái ngủ ngon không lo rò rĩ vui_chơi đi hàng nhanh đảm vui_lòng bớt túi nylon bộc lót tháo gói tội nhân môi_trường,"[1, 0, 0, 1, 0, 0, 0]"
2238,bỉm thấm hút tốt form bé 2 5.5 kg mặc chật,"[0, 0, 0, 1, 0, 0, 0]"
2239,không 8miếng tặng kèm không hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
2240,quảng_cáo khuyến_mãi 8chiec không co nha chi 4sao rút kinh_nghiệm nêu co lan,"[0, 0, 0, 0, 1, 0, 0]"
2241,hang_chat luong tot gia ca hop kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
2242,giao hàng nhanh hạn ngắn không hài_lòng,"[1, 0, 0, 0, 0, 1, 0]"
2243,mua bỉm pampers chưa 4k / miếng pampers bỉm mỏng bobby huggies bobby dải_băng_dính miếng tã pampers dòng dáng vạch báo tiểu dải_băng_dính miếng tã ( cực_kỳ tiện gói tã bé đi thẩm_mỹ không phát_tán mùi ) giá_cả chất_lượng pampers dáng hội tủ tiêu_chí : vạch báo tiểu bỉm mỏng dải_băng miếng tã bỉm phân khúc bình_dân dòng cao_cấp đủ 3 tiêu_chí kết khả_năng dáng pampers bé bé trai bỉm dồn xong bỉm xệ hơi phẩm_giá tốt chất_lượng tốt,"[0, 1, 0, 1, 0, 0, 0]"
2244,lưng tã không co_dãn mặc bé bỉm xệ,"[0, 0, 0, 1, 0, 0, 0]"
2245,tả thấm hút tốt tặng gấu cực yêu cháu dòng tả hộp giá tiền oke kì hài_lòng,"[0, 1, 0, 1, 1, 0, 0]"
2246,tả bobby thoáng_khí bé trộm_vía quà tặng cực_kì yêu bé kì hài_lòng,"[0, 0, 0, 1, 1, 0, 0]"
2247,đóng_gói ok thùng giấy tiki hộp quấn nilon chống kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2248,tã mỏng nhẹ thấm hút tốt combo 3 gói mua 1 combo kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2249,đọc cm bảo thấm hút tốt mua thử mua 3 loại bobby tã pampers mỏng gọn_nhẹ ( mỏng 2 / 3 2 loại ) không thấm hút tốt như quảng_cáo bé tè cỡ 3 bề_mặt tã ẩm_ướt mông tè chỗ phù không trải đều như quảng gọn giao nhanh thấm hút không tốt,"[0, 0, 0, 1, 0, 0, 0]"
2250,không bt nho lon xai ta o tiki ma lan ta mong wa minh thay gjao hang cung la noi la mjnh không co du tien doi mjnh 1 bua ma co ng chạy vội vô gjao hàng ma lam nhu nguoi ta không không lay zay không hài_lòng,"[0, 0, 0, 0, 0, 0, 0]"
2251,bé ngủ ngoan suốt đêm khô thoáng suot,"[0, 0, 0, 1, 0, 0, 0]"
2252,tã quần moony tốt chất_lượng tã mền không dị_ứng pham tả moony,"[0, 0, 0, 1, 0, 1, 0]"
2253,đóng_gói ok giao đúng loại giá kì hài_lòng,"[1, 1, 0, 0, 1, 0, 0]"
2254,hàng thấm hút tốt giao hàng nhanh sản_phẩm kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2255,hàng giao đúng hạn như thông_báo bao_bì đóng_gói kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2256,san pham tot giao hang nhanh dong goi can kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2257,đúng mẫu đẹp hợp túi kì hài_lòng,"[0, 1, 0, 0, 0, 0, 0]"
2258,đóng_gói kĩ hàng chất_lượng uy_tín như kì hài_lòng,"[1, 0, 1, 1, 0, 0, 0]"
2259,giao hàng nhanh chưa chưa như,"[1, 0, 0, 0, 0, 0, 0]"
2260,sản_phẩm thoải_mái giao hàng nhanh_chóng shiper nhiệt,"[1, 0, 0, 1, 0, 0, 0]"
2261,tả quần tốt giao hàng nhanh miễn_phí tiền_vận,"[1, 0, 0, 1, 0, 0, 0]"
2262,tã kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2263,hộp đựng quà dễ_thương tặng con_gái hàng đẹp shop đóng_gói đựng răng_sữa,"[0, 0, 0, 0, 0, 0, 0]"
2264,ung í giá_thành hợp_lí tiki giao hàng kì hài_lòng,"[1, 1, 0, 0, 0, 0, 0]"
2265,sản_phẩm đúng như hình_ảnh kì hài_lòng,"[0, 0, 1, 1, 0, 0, 0]"
2266,nhu_cầu mua cọ bình nhiệt 20 cm cọ chiều đủ nha cáng xoay hài_lòng sản_phẩm kì hài_lòng,"[0, 0, 0, 0, 0, 0, 0]"
2267,to rộng,"[0, 0, 0, 0, 0, 0, 1]"
2268,sản_phẩm tốt giá tốt vận_chuyển đúng hẹn nhất_thời_gian vận_chuyển,"[1, 1, 0, 1, 0, 0, 0]"
2269,sản_phẩm đẹp hài_lòng ủng_hộ shop kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2270,vị trà không ngon uống không không mua,"[0, 0, 0, 1, 0, 0, 0]"
2271,sản_phẩm thấm hút tốt tiki đóng_gói cẩn_thận giao cực_kỳ nhanh hài kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2272,không phàn kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2273,bỉm màu_sắc nhã_nhặn giá đắt đúng tiền kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
2274,ta tham hut tot be luon kho rao mua hang co ma giam gia nen re ngang voi ta quan bobby cung,"[0, 1, 0, 1, 0, 0, 0]"
2275,đóng_gói cẩn_thận giao hàng nhanh_nhẹn nhiệt_tình sản_phẩm hạn hài vời,"[1, 0, 0, 0, 0, 1, 0]"
2276,giáo hàng chất kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2277,hài_lòng giao hàng nhanh dự_kiến ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
2278,mua sale mã khuyến_mại 391k rẻ tốt mua đi,"[0, 1, 0, 1, 0, 0, 0]"
2279,bỉm chất_lượng giao hàng nhanh mặc kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2280,hàng đóng_gói cẩn_thận đồ nous vải đẹp thoáng mát kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2281,giao hàng nhanh hàng kì hài_lòng,"[1, 0, 1, 0, 0, 0, 0]"
2282,đóng_gói tốt sữa thơm,"[1, 0, 0, 1, 0, 0, 0]"
2283,sản_phẩm tốt đóng_gói đạt chất_lượng giao hàng kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2284,sản_phẩm quá_khứ k giáo hàng kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2285,tả mỏng thấm hút kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2286,giao hàng nhanh chất_lượng tã tốt tội không khuyến_mãi tặng quà mua tiki kì hài_lòng,"[1, 0, 0, 1, 1, 0, 0]"
2287,giao hàng nhanh đóng_gói cẩn_thận phẩm như kì hài_lòng,"[1, 0, 1, 0, 0, 0, 0]"
2288,máy rung đồ_chơi trẻ_em chả coa tác_dụng sữa rửa mặt oke chất,"[0, 0, 0, 0, 0, 0, 0]"
2289,không rách chất_lượng sản_phẩm chưa chưa,"[0, 0, 0, 0, 0, 0, 1]"
2290,bỉm đẹp thấm hút tốt hàng giao bao_bì cũ bẩn bỉm rách lưng rách đấy không bít bỉm cũ,"[0, 0, 0, 1, 0, 1, 0]"
2291,tã kích_thước lớn bé béo bụng giao hàng kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
2292,chất_lượng sản_phẩm hàng siêu ủng_hộ kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2293,sản_phẩm cực_kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2294,tã mẫu mỏng mềm hài_lòng lưng_thun đệm mây mềm_mại thoáng không lo nóng không hằn đỏ thấm hút tốt hình_ảnh tã dễ_thương sờ thun đùi mềm không lo bé khó_chịu yên_tâm mua tiki phí ship kì hài_lòng,"[1, 1, 0, 1, 0, 1, 0]"
2295,hàng bé quà tặng hạn 08 / 2021 lận hài_lòng thks shop & tiki kì hài_lòng,"[0, 0, 0, 0, 1, 1, 0]"
2296,nhan san pham nhanh hon du tinh chat luong dam luong tot giao hang nhanh,"[1, 0, 0, 1, 0, 0, 0]"
2297,chất_liệu ok bé kiểu xinh kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2298,kiểm_tra hàng hài_lòng không_thể tả tiki đóng_gói chắc_chắn balo dày_dặn đường may chỉnh chu rộng_rãi ngăn đựng bình sữa dày đẹp lỗ cắm sạc điện_thoại hài_lòng lắm sắc hàng y_như hình,"[1, 0, 0, 1, 1, 0, 0]"
2299,tã thấm hút tốt không trào vón vành lưng hơi thô cứng khó_chịu bé ngứa mẫn,"[0, 0, 0, 1, 0, 1, 0]"
2300,giá rẻ shop fre ship cộng quà hợp_lý cộng quà tặng,"[1, 1, 0, 0, 1, 0, 0]"
2301,oke kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2302,tã hơi mỏng mùi trà xanh nhe độ thấm hút ướt dồn kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2303,mua giảm_giá kì hài_lòng,"[0, 1, 0, 0, 0, 0, 0]"
2304,sản_phẩm đóng_gói giao hàng nhanh kích_thước không gọi tiki hoàn hàng tiki làm_việc nhanh giải_quyết hoàn tiền kì hài_lòng,"[1, 0, 0, 0, 1, 0, 0]"
2305,sữa hạn quà tặng cực đẹp ủng_hộ shop dài_dài kì hài_lòng,"[0, 0, 0, 0, 1, 1, 0]"
2306,hàng giao bao_bì giao hàng kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2307,nhân_viên tư_vấn không đủ thuyết_phục số_lượng đơn hàng 800k hàng khuyến_mại không công_bố mua đơn hàng 800k không tặng nc giặt gọi tổng_đài tiki nhân_viên bảo “ nhập mã khuyến_mại đơn không đủ 800k không hàng tặng ” tiki ghi rõ_ràng áp_dụng công_bố số_liệu rõ_ràng như đủ top 50 đơn nhân_viên không giao hàng tặng bảo “ ko nằm top 50 đơn ” căn_cứ xác_thực ko làm_ăn_không mặp mờ như khuyến_mại không rõ_ràng,"[0, 0, 0, 0, 1, 0, 0]"
2308,chất_lượng miễn bàn tv hợp chủ_yếu tặng quà âm_nhạc mua không quà tặng vận_chuyển quà đợi tuần,"[0, 0, 0, 1, 1, 0, 0]"
2309,hãng tã dòng tã pampers cảm_giác cầm miếng tã mềm_mại lưng thun co_giãn nhẹ_nhàng suốt mặc tã bé thoải_mái tự_do hoạt_động không như loại ứ đáy kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
2310,trg ngang nho không bo binh hài_lòng,"[0, 0, 0, 0, 0, 0, 0]"
2311,đúng sữa nội_địa uy_tín ủng_lòng,"[0, 0, 1, 1, 0, 0, 0]"
2312,sữa hôm 2 ( 09.09 ) giới_thiệu mua thử chất_lượng tuyệt_vời bột sữa mịn thơm màu vàng đẹp vị không không béo thơm ngon thử quyết_định đổi sữa non tốt bé,"[0, 0, 0, 1, 0, 0, 0]"
2313,8kg mặc chật bụng đùi mẹ chú_ý mua bỉm quần kích_thước,"[0, 0, 0, 0, 0, 0, 1]"
2314,sản_phẩm kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
2315,nhựa tốt đảm_bảo bé kì hài_lòng,"[0, 0, 0, 0, 0, 0, 0]"
2316,tã goon friend độ mềm mỏng khả_năng thấm hút tốt giá hợp_lý bé hình_thù ngộ_nghĩnh ủng_hộ goon friend dài_dài phẩm tốt,"[0, 1, 0, 1, 0, 0, 0]"
2317,comno 3 tã ( tặng 1 bình nhiệt hđ 845k áp_dụng ma mua combo 3 tã 915k không quà hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
2318,chất_lượng sản_phẩm tốt quà tặng dễ_thương mua hàng shop ưng sản_phẩm tốt,"[0, 0, 0, 1, 1, 0, 0]"
2319,bỉm thấm hút tốt bé mặc thoải_mái không,"[0, 0, 0, 1, 0, 1, 0]"
2320,đong gói cẩn_thận giao hàng nhanh dự ưu_đãi chất_lượng chưa kì hài_lòng,"[1, 1, 0, 0, 0, 0, 0]"
2321,moony dòng tầm,"[0, 0, 0, 0, 0, 0, 1]"
2322,sản_phẩm giao hàng cẩn,"[1, 0, 0, 1, 0, 0, 0]"
2323,kiểu_dáng ôm gọn mỏng nhẹ thấm hút tốt giá hợp kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
2324,hàng tốt đóng_gói shop chưa chuyên,"[1, 0, 0, 1, 0, 0, 0]"
2325,tiki giao hàng nhanh đóng_gói cẩn_thận giao đúng size bỉm thoáng thấm hút tốt ko dị_ứng da hài_lòng,"[1, 0, 0, 1, 0, 1, 0]"
2326,bé,"[0, 0, 0, 0, 0, 0, 1]"
2327,dssx sản_phẩm hạn kì hài_lòng,"[0, 0, 0, 0, 0, 1, 0]"
2328,đựng,"[0, 0, 0, 0, 0, 0, 0]"
2329,đọc review tốt lắm nen mua thử tả không co chỉ_thị thay bỉm như loại from nen mua lơn 1 kích_thước bè 9kg chật lắm xé 1 tí hai hông rộng,"[0, 0, 0, 0, 0, 0, 1]"
2330,sản_phẩm giáo hàng hài kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
2331,tặng tả dán không shop lừa khách_hàng không hài_lòng làm_ăn không hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
2332,oke giao hàng nhanh giá_thành hợp,"[1, 1, 0, 0, 0, 0, 0]"
2333,mua 3xl ma giao kích_thước m. giao lộn tiki thu_hồi không hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
